node,centrality,label,period,log_centrality
0034256000,0.0952202942360168,Clemson University,Modern,-2.3515621851552497
5300002722,0.007177681384979059,American Indian Higher Education Consortium,Modern,-4.936778874957257
0010819000,0.15732670996265916,Arizona State University,Modern,-1.8494306806457872
0020776000,0.09411826650100699,Johns Hopkins University,Modern,-2.36320313325894
0028589000,0.0014185034023354588,SUNY College of Technology Farmingdale,Modern,-6.558152905173684
6250009729,0.007531663944136379,Sealaska Heritage Institute,Modern,-4.888639286264868
5300013181,0.005542622077625235,The Texas A&M University System HSC,Modern,-5.195287590983356
0036327001,0.009198605451010922,Texas A&M University,Modern,-4.688703387828622
0500470000,0.004869600089580478,Utah Valley University,Modern,-5.3247434623886996
0028829000,0.053703717971210235,Syracuse University,Modern,-2.9242730439010702
6250020266,0.0007998637281242892,6250020266,Modern,-7.131069184650464
6200000174,0.0017866425162407558,6200000174,Modern,-6.327417109688319
0010827000,0.04197789199696916,Northern Arizona University,Modern,-3.1706121803104392
0001347000,0.015436120785879675,Virginia Commonwealth University,Modern,-4.1710450103905234
4025938000,0.04975726589632199,National Bureau of Economic Research Inc,Modern,-3.0005987778742544
0015826000,0.0071580203656394885,Morehouse College,Modern,-4.939521821484557
0026211000,0.030886342885682566,New Jersey Institute of Technology,Modern,-3.477441170589044
0026310000,0.027215465120666475,"Rutgers, The State University",Modern,-3.6039698966424765
0035097000,0.02594516454768523,University of Memphis,Modern,-3.6517700240092856
0027854000,0.08519403083594443,New York University,Modern,-2.462823908212207
0025163000,0.07413555775943886,"Centro de Ciencias Matematicas, UNAM, Morelia",Modern,-2.6018599999761567
6250004934,0.000962866440961677,Truckee Meadows Community College,Modern,-6.9455958463747365
0017582000,0.010535471215091791,Southern Illinois University Carbondale,Modern,-4.553007504193595
0032169000,0.03117114102408833,Portland State University,Modern,-3.468262579389468
0013508000,0.09415936281889106,Colorado State University,Modern,-2.3627665830571427
0014811000,0.026249787190361883,Florida Atlantic University,Modern,-3.6400973970111994
0017756000,0.12676221572589627,University of Illinois at Urbana-Champaign,Modern,-2.0654422646190937
6250004415,0.002834735754674113,"Inclusive Engineering Consortium, Inc.",Modern,-5.865806554374404
7203586007,0.006773053258520866,"MARCONI SOCIETY, INC.",Modern,-4.9948032954227095
0026963000,0.007557080511872855,CUNY New York City College of Technology,Modern,-4.885270339053919
0035352000,0.08212891510965757,Vanderbilt University,Modern,-2.4994651307455347
0026286000,0.0037619221205108084,Rider University,Modern,-5.582825249936184
0028381000,0.04969218021577068,SUNY at Stony Brook,Modern,-3.001907697981671
0037457000,0.08891036836596607,University of Virginia Main Campus,Modern,-2.420126513724548
P270025225,0.0001444864368065495,P270025225,Modern,-8.842324917747641
0013490000,0.009697097404378761,University of Northern Colorado,Modern,-4.635928674915006
0071043000,0.008150273082582876,Miami University Oxford Campus,Modern,-4.809703845225331
0030775000,0.01660659590178802,Miami University,Modern,-4.09795531905845
0028068000,0.0650358495271043,Rochester Institute of Tech,Modern,-2.732816629937705
0011510000,0.005280514899883894,San Diego State University,Modern,-5.2437316671012235
0011510001,0.05105591196252614,San Diego State University Foundation,Modern,-2.97483393377933
0018218000,0.001674967076082126,Marian University,Modern,-6.391961769968663
0010900000,0.005026614653106888,Arkansas State University Main Campus,Modern,-5.293008552649128
0025684000,0.06366760489727952,"Board of Regents, NSHE, obo University of Nevada, Reno",Modern,-2.754079403105715
0014480000,0.054644240035443534,Howard University,Modern,-2.9069114672529155
0011080000,0.04997351865721168,University of Arkansas,Modern,-2.996262040711601
0016105000,0.06017779196537797,University of Hawaii at West Oahu,Modern,-2.8104518989588683
0014936000,0.00840219700884428,Indian River State College,Modern,-4.779262058658822
0032896000,0.05100859411413128,Lehigh University,Modern,-2.9757611484125808
5300004830,0.0008518427929428423,Forsyth Technical Community College,Modern,-7.068108563485308
7203581938,0.0009423494823675418,7203581938,Modern,-6.967134351801367
0018093000,0.10294444606496538,Indiana University-Purdue University Indianapolis,Modern,-2.2735657948512387
0030908000,0.12821835387705954,Ohio State University,Modern,-2.0540205787751336
0010520000,0.016431249792400123,University of Alabama at Birmingham,Modern,-4.108570282120537
0028365000,0.02856746344165235,SUNY at Binghamton,Modern,-3.555486850662353
4076931000,0.007306568219147641,Brigham & Women's Hospital Inc,Modern,-4.918981579318004
0011700000,0.0004561132939778606,Claremont McKenna College,Modern,-7.6927693276030675
0011734000,0.004081964055835407,Pomona College,Modern,-5.501177020161081
0023291000,0.024020532952988494,Wayne State University,Modern,-3.7288462746918305
0013144000,0.11077825304139637,University of California-Irvine,Modern,-2.200224796122424
0034702000,0.015928406915232472,South Dakota School of Mines and Technology,Modern,-4.139651165382296
0026682000,0.008950335662418594,Alfred University,Modern,-4.716064243217788
7203581666,0.00013331937055269594,"Conox, LLC",Modern,-8.922763025862794
0031856000,0.005364295320042314,University of Tulsa,Modern,-5.227990259141928
P269959207,7.99205187202635e-05,University of Tulsa,Modern,-9.434477933151252
0015370000,0.04374933136209967,University of South Florida,Modern,-3.12927894944731
6250021469,0.0023020395102285366,SITKA SOUND SCIENCE CENTER INC,Modern,-6.07395980539423
4006680000,0.01791594172665093,Rand Corporation,Modern,-4.022064363229394
0013482000,0.05097336750735792,Colorado School of Mines,Modern,-2.9764519883927947
0013219000,0.07118495660234476,University of California-Santa Cruz,Modern,-2.6424737665626803
4002766000,4.619742358816677e-05,Thomas Jefferson National Accelerator Facility,Modern,-9.982586527921486
0500306000,0.0031010944647813948,Christopher Newport University,Modern,-5.776000176644348
6250030521,0.0004893711181775081,6250030521,Modern,-7.622389423454992
0028035000,0.032854523115458334,Rensselaer Polytechnic Institute,Modern,-3.415665853561621
0014373000,0.00776958631474477,Catholic University of America,Modern,-4.8575383573655415
5300000942,0.010675158839317507,California State University San Marcos Corporation,Modern,-4.53983584041679
5300009894,0.0001590503042309018,"California State University, San Marcos",Modern,-8.746290026970561
0114629000,0.022069596043396228,University of Alaska Anchorage Campus,Modern,-3.813554362306637
0014456000,0.04427654576781794,Georgetown University,Modern,-3.117300183041417
0013029000,7.413943989829227e-05,Saint Mary's College of California,Modern,-9.509562914919641
7203580516,3.0387222562286884e-05,CHABOT-LAS POSITAS COMMUNITY COLLEGE DISTRICT,Modern,-10.401488348358384
0124529000,0.002039831955874477,Evergreen Valley College,Modern,-6.1948878490903185
7203581393,0.0023068069210152448,7203581393,Modern,-6.071890995960808
0033795000,0.07859543337371327,University of Pittsburgh,Modern,-2.5434416808058997
0010579000,0.01207685968889963,University of South Alabama,Modern,-4.416464079798979
0014316000,0.08626156851502548,University of Delaware,Modern,-2.4503711043545446
0017400000,0.05078689697832837,Northwestern University at Chicago,Modern,-2.9801168911657396
0031252000,0.05440309445237454,University of Cincinnati Main Campus,Modern,-2.911334243422326
0036442000,0.04743518833344463,Texas Tech University,Modern,-3.0483909557974473
7203577374,5.0550014965928984e-05,7203577374,Modern,-9.89254731643594
5300019627,8.278222612711193e-05,Bay area bioscience education community,Modern,-9.399297179916461
6250008888,1.985395577150162e-06,Skyline College,Modern,-13.129692380480305
0034710000,0.022070676435432677,South Dakota State University,Modern,-3.8135054096393337
0039545000,0.059489637870715234,The University of Central Florida Board of Trustees,Modern,-2.8219531350303804
0011544000,0.014715026394937351,San Francisco State University,Modern,-4.2188861035546905
4002275000,0.005339833963703407,Field Museum of Natural History,Modern,-5.232560719432866
0035691000,0.0625455816965988,University of Texas at Dallas,Modern,-2.771859680909424
7203581624,0.0015093246524550338,LELANTOS INC.,Modern,-6.496092978231209
0027078000,0.09664996046411134,Columbia University,Modern,-2.3366594823903606
0014803000,0.042067890130993435,Florida Agricultural and Mechanical University,Modern,-3.1684705340280264
0029058000,0.043078666970891,North Carolina Agricultural & Technical State University,Modern,-3.144727370281077
P269957787,7.95403414272284e-05,P269957787,Modern,-9.439246225671583
0032656000,0.003939623466386868,Franklin and Marshall College,Modern,-5.536670127145989
0013052000,0.07515676326612825,Stanford University,Modern,-2.5881791699446963
0034488000,0.06017795181678844,University of South Carolina at Columbia,Modern,-2.8104492426434247
0026278000,0.08873399824133579,Princeton University,Modern,-2.422112168388958
4000790000,0.012903042590557067,American Museum Natural History,Modern,-4.350292135691939
0016261000,0.039541771052801086,Regents of the University of Idaho,Modern,-3.230397670821399
6250033811,0.0026715736441379726,6250033811,Modern,-5.925087600359099
4038543000,0.007057940569489999,Universities Space Research Association,Modern,-4.953601974069128
0037283000,0.020214688494927205,Old Dominion University,Modern,-3.901345785608567
0029264000,0.005362998508666296,Elizabeth City State University,Modern,-5.228232037059647
0026633000,0.0524920208747017,University of New Mexico,Modern,-2.9470941042742123
0036772000,0.05162188727247106,Utah State University,Modern,-2.9638095244829956
0036913000,0.009152656169762506,Middlebury College,Modern,-4.69371115004389
0015644000,0.05065747851598803,Emory University,Modern,-2.982668408328161
0014175000,0.06480032450888859,University of Connecticut,Modern,-2.7364446677832284
0029744000,0.09202167736515493,University of North Carolina at Chapel Hill,Modern,-2.3857311061536692
4070660000,0.0015666390612802518,4070660000,Modern,-6.45882267954889
0029504000,0.010087059069164744,North Carolina Central University,Modern,-4.596501956957045
0029181000,0.006379150471831892,Davidson College,Modern,-5.05472034537662
0028142000,0.001901586424675841,Skidmore College,Modern,-6.265066780839523
0019034000,0.001846111857670261,Baker University,Modern,-6.294673550116313
0013136000,0.10158789223396014,University of California-Davis,Modern,-2.2868309218647638
0016915000,0.022354912798529785,Illinois Institute of Technology,Modern,-3.800709170062925
7203580215,0.001361096818782445,SMART GIRLS HQ LLC,Modern,-6.5994644198691175
4003045000,0.025165208593265872,Computing Research Association,Modern,-3.682292849765085
4001459000,0.0014179483094292425,Oberlin College,Modern,-6.558544304689495
0025171000,0.022818939938079836,Missouri University of Science and Technology,Modern,-3.7801643888226404
6250027680,0.0035417017344281628,6250027680,Modern,-5.643147951403186
4203634000,0.0073176041753971995,4203634000,Modern,-4.917472303025748
0013474000,0.012231939139021512,Colorado College,Modern,-4.4037047859219145
0036962000,0.02689807894800716,University of Vermont & State Agricultural College,Modern,-3.6157004094967102
6250005028,0.003051494393497577,Nevada State College,Modern,-5.792123843275341
0017954000,0.0014471541405105147,University of Evansville,Modern,-6.538156312810848
0023234000,0.0015721034822765874,University of Detroit Mercy,Modern,-6.455340758721497
0025890000,0.02911932920103598,University of New Hampshire,Modern,-3.536353091597687
0036525000,0.06976410897023395,University of Houston,Modern,-2.6626355995931905
0001479000,0.047190710924344154,University of Texas at San Antonio,Modern,-3.0535582082091066
0033712000,0.04616594823045746,Temple University,Modern,-3.075512803939085
0081554000,0.002566724046523043,Evergreen State College,Modern,-5.9651248832522965
0025320000,0.037538740244578685,Montana State University,Modern,-3.282381806069886
0017376000,0.011497045469429843,Northern Illinois University,Modern,-4.465665192323178
P270024303,0.0006595183400612259,P270024303,Modern,-7.324000777154561
4052312000,0.001893267993782754,Mathematical Sciences Research Institute,Modern,-6.269450845838692
0036327040,0.03985943398460722,Texas A&M AgriLife Research,Modern,-3.222396164383428
0035451020,0.01728732676735498,Baylor College of Medicine,Modern,-4.057781602729539
7203581091,0.0013442697266569678,7203581091,Modern,-6.611904367539708
7203596418,0.0013442697266569678,7203596418,Modern,-6.611904367539708
0021394000,0.009070895508408323,Clark University,Modern,-4.702684286718034
0080010000,0.07725548184708729,University of Illinois Chicago,Modern,-2.560637403300154
0020362000,0.0028427127936907284,President and Trustees of Bates College,Modern,-5.8629964736848414
4004859000,0.007606760111140116,Mathematical Association of America,Modern,-4.878717938742239
0098418000,0.007578940820368754,University of North Florida,Modern,-4.882381822552073
7203595894,0.00102332381958352,7203595894,Modern,-6.884699302918278
0020156000,0.005372956605690186,University of New Orleans,Modern,-5.226376943633191
7203584388,0.0012127284381288205,SOILSERDEM LLC,Modern,-6.714882550317703
0001024000,0.04185310656636674,Case Western Reserve University,Modern,-3.17358925382513
0029066000,0.021010741057159093,Appalachian State University,Modern,-3.8627214931071294
0029413000,0.00031300713532536855,Lenoir-Rhyne College,Modern,-8.069284571117286
6250018445,0.0025662931208231734,GLOBAL ATMOSPHERIC TECHNOLOGIES AND SCIENCES,Modern,-5.965292786723816
0039321000,0.03674044510501491,University of Wyoming,Modern,-3.3038770842708596
0025361000,0.025025571617349276,University of Montana,Modern,-3.687857112189605
4007019000,0.0015376112804301736,4007019000,Modern,-6.477525183387167
0013706000,0.12259356079736816,University of Colorado at Boulder,Modern,-2.0988807789036623
0011098000,0.006795941682386284,University of Arkansas Medical Sciences Campus,Modern,-4.991429656376679
0025205000,0.07319170685329195,Washington University,Modern,-2.6146731587870966
0024109000,0.025017831705636102,Jackson State University,Modern,-3.688166440143379
6250011294,0.0020369697252644605,OFM Research,Modern,-6.196292004261042
P270052132,0.002343418718182795,P270052132,Modern,-6.056144425144643
0015792001,0.009361198223876958,AUGUSTA UNIVERSITY,Modern,-4.671181981314435
0026427000,8.455150885948841e-05,The College of New Jersey,Modern,-9.378149637013237
0026104000,1.2606340985083994e-06,"Felician University, A New Jersey Nonprofit Corporation",Modern,-13.583895710805656
0023010000,0.0005028966608095097,Northern Michigan University,Modern,-7.595125854678135
7203583302,0.0004804041735995864,Intertribal Agriculture Council,Modern,-7.640882780036845
0022608000,0.000533587563285636,Ferris State University (Inc.),Modern,-7.5358873708203165
0021055000,0.03742916877383742,University of Maryland Baltimore County,Modern,-3.2853049647973633
0096354000,0.06808982960644949,Florida International University,Modern,-2.686927421965801
5300008543,0.013511038576624775,Georgia Institute of Technology,Modern,-4.30424825530709
6250002487,0.004686334306581129,CUAHSI,Modern,-5.363104599874613
0108811000,2.9181177897773966e-05,Stark State College of Technology,Modern,-10.441986649071117
0038034000,0.001379074392432301,Whitman College,Modern,-6.586342734974626
0036616000,0.04213717168108971,University of Texas at El Paso,Modern,-3.1668249900609817
0014241000,0.007520329652230244,Wesleyan University,Modern,-4.890145305248445
0021626000,0.018981684810325236,Marine Biological Laboratory,Modern,-3.9642807220726777
0034017000,0.061587385388522035,Brown University,Modern,-2.787298212067357
0029975000,0.02893097071255171,North Dakota State University,Modern,-3.542842606718376
6250002291,0.01365325498692523,"Georgia Southern University Research and Service Foundation, Inc",Modern,-4.2937773251977704
0030429000,0.0028078770434038377,Denison University,Modern,-5.875326581738889
7203580165,0.0009316736953419237,"SILICON DYNAMIX, INC.",Modern,-6.9785279168763745
0018408000,0.10005367030290437,University of Notre Dame,Modern,-2.302048533938561
0036137000,0.03651719073965314,Southern Methodist University,Modern,-3.3099721501009887
0016162000,0.03295368951529303,Boise State University,Modern,-3.41265205115213
0033886000,0.019971898276041813,Villanova University,Modern,-3.9134290796853146
4012365000,0.019925426168407874,TERC Inc,Modern,-3.915758665906844
4007712000,0.00855887541524332,SRI International,Modern,-4.760786474183075
0079541000,6.048914320966822e-05,Normandale Community College,Modern,-9.713046660110614
0022301000,0.04500828325565346,Woods Hole Oceanographic Institution,Modern,-3.1009087338031986
7203590102,0.003786359124361371,7203590102,Modern,-5.5763503748136225
4005864000,0.0011215491806203526,New York Botanical Garden,Modern,-6.79304435242841
6250023888,0.0012310736986271954,6250023888,Modern,-6.699868564662716
4062600000,0.05537462486426802,University Corporation For Atmospheric Res,Modern,-2.8936338250999554
0016931000,0.010076173147573255,Northeastern Illinois University,Modern,-4.597581736481692
0019505000,0.017025324393813438,Wichita State University,Modern,-4.073053373159602
6250038992,0.0027557775993978686,6250038992,Modern,-5.894055625967202
0019281000,0.04632258560171696,Kansas State University,Modern,-3.072125626858266
0011379001,0.012704241611634776,CSU Fullerton Auxiliary Services Corporation,Modern,-4.36581935611013
0023309000,0.02925256560193405,Western Michigan University,Modern,-3.5317879962641876
0013169000,0.0675522581059082,University of California-Riverside,Modern,-2.6948537864757616
6200000580,0.004767820934751721,"Foundation for Applied Molecular Evolution, Inc.",Modern,-5.345865905555249
0030510000,0.014955597565602002,Kent State University,Modern,-4.20266963011897
0031237000,0.01209430679346378,University of Akron,Modern,-4.415020450042265
0012450000,0.0021402613988680402,Mt. San Antonio College,Modern,-6.146827308404202
0022228000,0.021348912680061883,University of Massachusetts Boston,Modern,-3.846754468938733
P269814882,0.0014395195821460668,P269814882,Modern,-6.543445844568608
5300004468,0.0007819878993025983,University of New Mexico Health Sciences Center,Modern,-7.153671291576285
0013193000,0.02368418979330108,University of California-San Francisco,Modern,-3.7429475507785495
0011312000,0.054518369273963585,California Institute of Technology,Modern,-2.9092175832034184
0029843000,0.015338327493770962,University of North Carolina at Wilmington,Modern,-4.177400518076376
0015859000,0.0015253200326046852,University of North Georgia,Modern,-6.48555103349406
0034140000,0.039303830738801705,University of Rhode Island,Modern,-3.236433290587466
0015982000,0.03592410778043125,University of Georgia,Modern,-3.3263466829432375
7203579222,0.0012951853664680667,7203579222,Modern,-6.649101453944426
0015743000,0.016253252736360788,Georgia State University,Modern,-4.119462221845977
4002911000,0.015480507061451243,Education Development Center,Modern,-4.168173655449316
0036152000,0.022378904309452333,Texas State University - San Marcos,Modern,-3.7996365357663744
0103952000,0.007334280507321865,University of San Diego,Modern,-4.915195962543032
0023457000,0.0008799846241954606,University of St. Thomas,Modern,-7.035606123149826
0292243000,0.0036683735510490566,Salish Kootenai College,Modern,-5.608006889247398
0020297000,0.03763300784034845,Tulane University,Modern,-3.2798737455927482
0015156000,0.0007376929809855175,Rollins College,Modern,-7.211982834846791
5300010089,0.0006616092953320568,5300010089,Modern,-7.320835364577104
6250000214,0.0006616092953320568,Institute for Global Environmental Strategies,Modern,-7.320835364577104
5300010147,2.235168954908256e-05,5300010147,Modern,-10.708608644724606
7203577003,0.0014777115804963383,Northland Community & Technical College,Modern,-6.517260617246835
6250001318,2.2351689549082564e-05,Central Lakes College,Modern,-10.708608644724606
7203576408,0.0033090163488023526,Arizona Board of Regents for  on behalf of Arizona State U,Modern,-5.711104309346994
0031708000,0.030309451018015764,Oklahoma State University,Modern,-3.4962957003161184
0011395000,0.003832432974383279,California State University-Long Beach,Modern,-5.564255436116628
4015152000,0.010990116577261448,BSCS Science Learning,Modern,-4.510758903046757
0039420000,0.009226712873287062,University of Puerto Rico-Rio Piedras,Modern,-4.685652428970355
4002861000,0.0036792488003486315,Ecological Society of America,Modern,-5.605046677978777
P270036522,0.0017370005794344777,P270036522,Modern,-6.35559545813976
6250032518,0.000557580852723723,6250032518,Modern,-7.491903037838317
4070777000,0.0032727826273822053,Whitehead Institute for Biomedical Research,Modern,-5.722114699545096
0020537000,0.040971593304307614,University of Maine,Modern,-3.194876298643104
6250026398,0.0022858235952754316,6250026398,Modern,-6.0810288840081475
0026542000,0.00699920911402763,New Mexico Institute of Mining and Technology,Modern,-4.961958120020302
0020834000,0.04219416312106466,Morgan State University,Modern,-3.165473382173241
6250032970,0.022893862201495828,6250032970,Modern,-3.7768864304829206
0036566000,0.047829110862037345,University of Texas at Arlington,Modern,-3.0401208110082485
6250022416,0.005201027105041226,LEARN: Lonestar Education and Research Network,Modern,-5.258899152699066
P270035151,0.0013213834805141788,Duke University,Modern,-6.62907599994945
0027854020,0.008539273038360608,New York University Medical Center,Modern,-4.763079399118685
4103245000,0.0017866425162407558,,Modern,-6.327417109688319
0024406000,0.016738435459183867,University of Mississippi,Modern,-4.0900476795081815
0014795000,0.017489082531472664,Embry-Riddle Aeronautical University,Modern,-4.046178448075805
0029074000,0.003503920239127702,University of North Carolina at Asheville,Modern,-5.65387286897309
0014431000,0.014657483408031538,Gallaudet University,Modern,-4.222804261104608
0025064000,0.02399745422897966,Saint Louis University,Modern,-3.729807528052928
0001289000,0.05320159909235157,University of Colorado at Denver,Modern,-2.9336668249593654
0025544000,0.018802433493854107,University of Nebraska at Omaha,Modern,-3.9737689763605655
0028357000,0.04114726228514322,University at Albany,Modern,-3.1905978842024623
6250031059,9.589407010948422e-05,Institute for Learning Innovation,Modern,-9.252266412090085
0022335000,0.05110423188385955,Worcester Polytechnic Institute,Modern,-2.9738879694704052
5300000807,0.0019258511177615988,Sciencenter,Modern,-6.252387269860145
7203581225,0.0006278005472715769,University of Texas at El Paso,Modern,-7.3732880418276245
0001271000,0.0280459883525401,University of Colorado at Denver-Downtown Campus,Modern,-3.573909674976199
0031849000,0.06668177370248991,University of Oklahoma Norman Campus,Modern,-2.707823621236018
4001863000,0.020259493612115816,Boyce Thompson Institute for Plant Research,Modern,-3.8991317749401158
0014340000,0.01870845470097713,American University,Modern,-3.978779734251519
0014282000,0.003428763565042959,Delaware State University,Modern,-5.675555559455479
0037218000,0.01111712618362605,James Madison University,Modern,-4.499268460284502
P269986338,0.0007457078469896487,P269986338,Modern,-7.201176660485247
0032565000,0.050059834356045045,Drexel University,Modern,-2.9945363018923925
4004027000,0.005855565191855577,The Scripps Research Institute,Modern,-5.140362755104459
0028373000,0.08879735246559127,SUNY at Buffalo,Modern,-2.421398444005151
0028514000,0.005510410406424602,SUNY College of Environmental Science and Forestry,Modern,-5.201116174666494
0020313000,0.02031794740086637,University of Louisiana at Lafayette,Modern,-3.8962506751109784
0020255000,0.016566426727278444,Southern University,Modern,-4.100377117915418
0020081000,0.01008261147345441,Louisiana Tech University,Modern,-4.59694297514552
P269999475,0.0025134332129463214,Washington University,Modern,-5.986105646520924
0013714000,0.015139726090986095,University of Denver,Modern,-4.190433122881136
4009395000,0.02635285441467527,American Institutes for Research in the Behavioral Sciences,Modern,-3.6361786829290565
0026393000,0.026294382900522637,Stevens Institute of Technology,Modern,-3.6383999405363276
0035105000,0.022308125412319132,Middle Tennessee State University,Modern,-3.802804298616628
0013797000,0.0038693630166975706,Connecticut College,Modern,-5.554665380656305
0011502000,0.0030951683696175403,California State University-Sacramento,Modern,-5.777912973802602
7203581198,0.0013213834805141788,"Mente, Inc.",Modern,-6.62907599994945
4000311000,0.003602096905782048,American Association of Physics Teachers,Modern,-5.626239129263762
6250027514,0.008387698475764142,6250027514,Modern,-4.780989113683933
P270023918,0.00132266953002777,North Carolina State University,Modern,-6.628103213390419
7203580351,0.0002487707260247746,INTELLIGENT DOTS LLC,Modern,-8.298978864693938
0020990000,0.011704699359498135,Towson University,Modern,-4.447764863162106
0011551001,0.02066064862060224,San Jose State University,Modern,-3.879524420788189
6250023364,0.00132266953002777,6250023364,Modern,-6.628103213390419
0034793000,6.490754729371593e-05,Belmont University,Modern,-9.642546649895088
0031096000,0.0010496504765464699,Ohio Wesleyan University,Modern,-6.85929804970893
0092759000,0.0020919383984412663,Northern Kentucky University,Modern,-6.169664179464795
0028837000,6.490754729371593e-05,Utica University,Modern,-9.642546649895088
0029819000,0.004038374254644755,Western Carolina University,Modern,-5.511913080215248
4100749000,0.01940186696048613,Smithsonian Tropical Research Institute,Modern,-3.942385982466548
0035634000,0.0014678457743865444,Del Mar College District,Modern,-6.523959412628618
5300004653,0.02240524587288868,Texas A&M University Corpus Christi,Modern,-3.798460156785558
4000949000,0.013412161676711361,American Society For Engineering Education,Modern,-4.3115933958197825
P269910004,0.0014026636954010587,P269910004,Modern,-6.569382210514806
P270041346,0.0034527293934172158,P270041346,Modern,-5.668590232189358
0010553000,0.018978229510512486,University of Alabama in Huntsville,Modern,-3.9644627720000347
0027110001,0.007137380038729653,Cornell University,Modern,-4.942409511324486
6250005014,0.0006514107402487888,6250005014,Modern,-7.336370177310893
P270040656,0.0006514107402487888,P270040656,Modern,-7.336370177310893
4000600000,0.0038272719896192547,American Geophysical Union,Modern,-5.565603003828252
0037499000,0.07053290578273569,George Mason University,Modern,-2.651675929365916
6250028238,0.0007457078469896487,NanoGrass Solar LLC,Modern,-7.201176660485247
0019554000,0.0032348506513876873,Berea College,Modern,-5.733772518590284
4006250000,0.0028452308728171725,Oregon Museum of Science and Industry,Modern,-5.862111064321252
0018309000,0.005601208512688207,Rose-Hulman Institute of Technology,Modern,-5.1847728986865835
0017590000,0.012515683920051084,Southern Illinois University at Edwardsville,Modern,-4.380772707565094
0022798000,0.00229999099304353,Lawrence Technological University,Modern,-6.074850072122731
0067504000,0.00185409843659042,Valencia Community College,Modern,-6.290356719078329
0071910000,3.5399344954237305e-05,0071910000,Modern,-10.248817242113338
4000144000,0.00037245092357794397,American Mathematical Association of Two-Year College,Modern,-7.8954052776083365
0029769000,0.028086808859142054,University of North Carolina Greensboro,Modern,-3.572455248479552
6250035876,0.0017866425162407558,6250035876,Modern,-6.327417109688319
0015776000,0.0005461698616422983,Kennesaw State University,Modern,-7.512580528692562
P270035718,0.002303514655199,Northwestern University,Modern,-6.073319211464412
0019893000,0.008776266961294089,"University Of Kentucky Research Foundation, The",Modern,-4.73570413699898
5300009955,0.02529265449449104,WestEd,Modern,-3.6772412615904977
6250040708,0.0032287106115944557,New Iridium,Modern,-5.735672412902517
0028233000,0.00020714527392430443,Saint John's University,Modern,-8.482090204452248
0027755000,5.827432887261882e-05,Molloy University,Modern,-9.750348889666148
4003166000,0.007114125829395706,Federation of Amer Societies For Exper Biology,Modern,-4.945672918039103
0023887000,0.003822568065445264,University of Minnesota Duluth,Modern,-5.566832813793688
0023432000,0.0017525820620568414,"College of St. Scholastica, Inc.",Modern,-6.34666511444178
0037648000,0.004556416196516505,Virginia State University,Modern,-5.391218886270859
5300002935,0.017849910620274956,Rowan University,Modern,-4.025756778036535
0047415000,0.015710726893704112,Rutgers University Camden,Modern,-4.153411558293975
7203585035,0.00023398607088367156,7203585035,Modern,-8.36024897051648
0035238000,0.013202590793440265,Tennessee Technological University,Modern,-4.327342196418363
P270035604,0.00340762902562137,University of Michigan,Modern,-5.6817385299244325
0025692000,0.02377909308887904,National Institute of Standards and Technology,Modern,-3.738948526004408
4087406000,6.691023694078166e-05,"NorthWest Research Associates, Incorporated",Modern,-9.612158583989425
4001681000,0.004038875488796751,Battelle Memorial Institute,Modern,-5.511788970111299
0082966000,0.004058368649043104,"The Medical College of Wisconsin, Inc",Modern,-5.506974196696515
7203578370,0.0006102853219765326,PARAMOUNT PLANET PRODUCT,Modern,-7.401583969208478
P270032697,0.000543890127117636,P270032697,Modern,-7.516763303717693
6250003886,0.003966141089855852,Corporation for Education Network Initiatives in California,Modern,-5.529961674667113
5300011474,0.02599510311198757,INTERNET2,Modern,-3.64984710054584
6250040394,0.00029941198996545127,Bridgerland Technical College,Modern,-8.113690040135797
0021907000,0.0011500750036294958,Worcester State University,Modern,-6.767928118186358
7203583602,0.0012233974254936132,7203583602,Modern,-6.706123515544477
4003887000,0.007592446756349905,QUALITY EDUCATION FOR MINORITIES NETWORK,Modern,-4.880601373732785
7203578636,0.0001130914078325654,7203578636,Modern,-9.087314147378212
7203587565,7.27922885096292e-05,"DENTUIT, INC.",Modern,-9.527900535437835
0021048000,0.004887702311746969,University of Maryland at Baltimore,Modern,-5.321032960819529
7203578218,0.005583595791137622,ATOM COMPUTING INC.,Modern,-5.187922303116051
6250029921,0.0017721130099961283,6250029921,Modern,-6.335582653439963
4000642000,0.004834362543672385,American Institute of Biological Sciences,Modern,-5.332006000822088
4003455000,0.008415983594389415,"The Geological Society of America, Inc.",Modern,-4.777622572324542
0030908001,0.030775876324974905,Ohio State University,Modern,-3.481024132094451
6250036798,0.004827604273931641,6250036798,Modern,-5.333404943909041
0028894000,2.8339221500276553e-05,Union College,Modern,-10.471263794076346
6250041221,0.00132266953002777,"Ferric Contrast, Inc.",Modern,-6.628103213390419
7203588893,0.0013511610002327886,"CULTURALLY RESPONSIVE SOLUTIONS, LLC",Modern,-6.606791055947629
6250040189,0.0018067901976574995,CodeVA,Modern,-6.316203379448985
0030189000,0.009916369508215143,Bowling Green State University,Modern,-4.613568401665721
7203593337,8.18717227738155e-05,7203593337,Modern,-9.410356892000006
0049171000,0.0019672178358520523,Roger Williams University,Modern,-6.231135000484822
0015909000,0.0035290962275559097,Savannah State University,Modern,-5.646713467005359
0045096000,0.004583898087675811,University of Colorado Colorado Springs,Modern,-5.385205531999252
9000167000,0.00888542766891022,9000167000,Modern,-4.723342684722975
